p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,player_name,market_value_eur,market_value_text
markoarnautovic,2017,13,111,2469,31,32,7433,91,19-04-1989,192.0,83.0,Austria,Medium/Medium,Forward,28,0.0,0.0,0.0,0.0,0.0,22.51519097,3.0,2.0,0.0,0.0,0.0,Marko Arnautovic,2500000,€2.50m
markoarnautovic,2018,77,111,2067,28,28,7433,91,19-04-1989,192.0,83.0,Austria,Medium/Medium,Forward,29,2469.0,31.0,79.64516129,13.0,31.0,22.51519097,3.0,2.0,0.0,111.0,13.0,Marko Arnautovic,2500000,€2.50m
markogrujic,2016,88,176,63,5,17,91,8,13-04-1996,191.0,83.6,Serbia,Medium/Medium,Midfielder,20,0.0,0.0,0.0,0.0,0.0,22.91603849,3.0,3.0,0.0,0.0,0.0,Marko Grujic,3000000,€3.00m
martinolsson,2017,25,25,3309,36,36,4627,51,17-05-1988,178.0,81.0,Sweden,High/Medium,Defender,29,0.0,0.0,0.0,0.0,0.0,25.56495392,3.5,1.0,0.0,0.0,0.0,Martin Olsson,125000,€125k
masongreenwood,2018,14,92,130,3,3,3463,65,01-10-2001,184.0,67.5,England,High/Medium,Forward,17,0.0,0.0,0.0,0.0,0.0,19.93738185,3.5,2.0,0.0,0.0,0.0,Mason Greenwood,50000000,€50.00m
masongreenwood,2019,15,92,1420,31,37,3463,65,01-10-2001,184.0,67.5,England,High/Medium,Forward,18,130.0,3.0,43.33333333,14.0,3.0,19.93738185,3.5,2.0,0.0,92.0,14.0,Mason Greenwood,50000000,€50.00m
masongreenwood,2020,63,92,1913,31,35,3463,65,01-10-2001,184.0,67.5,England,High/Medium,Forward,19,1550.0,34.0,45.58823529,14.5,17.0,19.93738185,3.5,2.0,0.0,184.0,15.0,Mason Greenwood,50000000,€50.00m
masonholgate,2017,54,128,1255,15,27,7715,93,22-10-1996,183.0,69.0,England,Medium/Medium,Defender,21,0.0,0.0,0.0,0.0,0.0,20.60378035,3.0,1.0,0.0,0.0,0.0,Mason Holgate,3000000,€3.00m
masonholgate,2018,17,128,432,5,8,7715,93,22-10-1996,183.0,69.0,England,Medium/Medium,Defender,22,1255.0,15.0,83.66666667,54.0,15.0,20.60378035,3.0,1.0,0.0,128.0,54.0,Mason Holgate,3000000,€3.00m
masonholgate,2019,8,128,2174,27,34,7715,93,22-10-1996,183.0,69.0,England,Medium/Medium,Defender,23,1687.0,20.0,84.35,35.5,10.0,20.60378035,3.0,1.0,0.0,256.0,17.0,Mason Holgate,3000000,€3.00m
masonholgate,2020,49,128,2408,28,31,7715,93,22-10-1996,183.0,69.0,England,Medium/Medium,Defender,24,3861.0,47.0,82.14893617,26.33333333,15.66666667,20.60378035,3.0,1.0,0.0,384.0,8.0,Mason Holgate,3000000,€3.00m
masonmount,2019,4,25,3001,37,38,6043,73,10-01-1999,176.2,63.8,England,High/Medium,Midfielder,20,0.0,0.0,0.0,0.0,0.0,20.54986014,3.5,3.0,0.0,0.0,0.0,Mason Mount,32000000,€32.00m
massadiohaidara,2017,51,82,8,1,7,8,1,02-12-1992,179.6666667,75.66666667,France,High/High,Defender,25,0.0,0.0,0.0,0.0,0.0,23.44064629,4.0,1.0,0.0,0.0,0.0,Massadio Haidara,900000,€900k
matejvydra,2019,29,61,882,19,28,2708,61,01-05-1992,178.3333333,71.66666667,Czech Republic,High/Medium,Forward,27,0.0,0.0,0.0,0.0,0.0,22.53471919,3.5,2.0,0.0,0.0,0.0,Matej Vydra,750000,€750k
matejvydra,2020,32,61,1459,28,33,2708,61,01-05-1992,178.3333333,71.66666667,Czech Republic,High/Medium,Forward,28,882.0,19.0,46.42105263,29.0,19.0,22.53471919,3.5,2.0,0.0,61.0,29.0,Matej Vydra,750000,€750k
mateokovacic,2018,31,281,1809,32,36,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,24.61156849,4.0,3.0,0.0,0.0,0.0,Mateo Kovacic,15000000,€15.00m
mateokovacic,2019,116,281,2188,31,34,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,Midfielder,25,1809.0,32.0,56.53125,31.0,32.0,24.61156849,4.0,3.0,0.0,281.0,31.0,Mateo Kovacic,15000000,€15.00m
mateokovacic,2020,33,281,1898,27,30,5895,90,06-05-1994,177.8333333,77.83333333,Croatia,High/High,Midfielder,26,3997.0,63.0,63.44444444,73.5,31.5,24.61156849,4.0,3.0,0.0,562.0,116.0,Mateo Kovacic,15000000,€15.00m
mateuszklich,2020,2,9,2506,35,36,2506,35,13-06-1990,182.6666667,78.5,Poland,High/Medium,Midfielder,30,0.0,0.0,0.0,0.0,0.0,23.52616016,3.5,3.0,0.0,0.0,0.0,Mateusz Klich,300000,€300k
mattdoherty,2018,21,78,3307,38,38,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,26.47317385,3.5,1.0,0.0,0.0,0.0,Matt Doherty,1500000,€1.50m
mattdoherty,2019,18,78,2990,36,37,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,Defender,27,3307.0,38.0,87.02631579,21.0,38.0,26.47317385,3.5,1.0,0.0,78.0,21.0,Matt Doherty,1500000,€1.50m
mattdoherty,2020,39,78,1319,17,28,7616,91,16-01-1992,182.6666667,88.33333333,Republic of Ireland,High/Medium,Defender,28,6297.0,74.0,85.09459459,19.5,37.0,26.47317385,3.5,1.0,0.0,156.0,18.0,Matt Doherty,1500000,€1.50m
matteodarmian,2018,99,117,464,6,16,2336,31,02-12-1989,182.0,70.0,Italy,Low/High,Defender,29,0.0,0.0,0.0,0.0,0.0,21.13271344,3.0,1.0,0.0,0.0,0.0,Matteo Darmian,1500000,€1.50m
matthewpennington,2016,161,161,190,3,9,190,3,06-10-1994,185.0,77.0,England,Medium/Medium,Defender,22,0.0,0.0,0.0,0.0,0.0,22.49817385,3.0,1.0,0.0,0.0,0.0,Matthew Pennington,275000,€275k
mattphillips,2016,118,175,2264,27,28,6398,90,13-03-1991,183.0,75.0,Scotland,Medium/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,22.39541342,3.0,3.0,0.0,0.0,0.0,Matt Phillips,150000,€150k
mattphillips,2017,36,175,2197,30,31,6398,90,13-03-1991,183.0,75.0,Scotland,Medium/Medium,Midfielder,26,2264.0,27.0,83.85185185,118.0,27.0,22.39541342,3.0,3.0,0.0,175.0,118.0,Matt Phillips,150000,€150k
mattphillips,2020,21,175,1937,33,34,6398,90,13-03-1991,183.0,75.0,Scotland,Medium/Medium,Midfielder,29,4461.0,57.0,78.26315789,77.0,28.5,22.39541342,3.0,3.0,0.0,350.0,36.0,Matt Phillips,150000,€150k
mattritchie,2017,75,306,2932,35,38,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,Midfielder,28,0.0,0.0,0.0,0.0,0.0,24.64468249,3.5,3.0,0.0,0.0,0.0,Matt Ritchie,150000,€150k
mattritchie,2018,17,306,3050,36,36,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,Midfielder,29,2932.0,35.0,83.77142857,75.0,35.0,24.64468249,3.5,3.0,0.0,306.0,75.0,Matt Ritchie,150000,€150k
mattritchie,2019,155,306,1383,18,20,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,Midfielder,30,5982.0,71.0,84.25352113,46.0,35.5,24.64468249,3.5,3.0,0.0,612.0,17.0,Matt Ritchie,150000,€150k
mattritchie,2020,59,306,1422,18,30,8787,107,10-09-1989,172.5,73.33333333,Scotland,High/Medium,Midfielder,31,7365.0,89.0,82.75280899,82.33333333,29.66666667,24.64468249,3.5,3.0,1.0,918.0,155.0,Matt Ritchie,150000,€150k
matttargett,2016,200,302,394,5,7,7871,89,18-09-1995,183.0,70.0,England,Medium/Medium,Defender,21,0.0,0.0,0.0,0.0,0.0,20.90238586,3.0,1.0,0.0,0.0,0.0,Matt Targett,3500000,€3.50m
matttargett,2017,27,302,172,2,6,7871,89,18-09-1995,183.0,70.0,England,Medium/Medium,Defender,22,394.0,5.0,78.8,200.0,5.0,20.90238586,3.0,1.0,1.0,302.0,200.0,Matt Targett,3500000,€3.50m
matttargett,2018,13,302,1257,16,28,7871,89,18-09-1995,183.0,70.0,England,Medium/Medium,Defender,23,566.0,7.0,80.85714286,113.5,3.5,20.90238586,3.0,1.0,0.0,604.0,27.0,Matt Targett,3500000,€3.50m
matttargett,2019,61,302,2458,28,30,7871,89,18-09-1995,183.0,70.0,England,Medium/Medium,Defender,24,1823.0,23.0,79.26086957,80.0,7.666666667,20.90238586,3.0,1.0,0.0,906.0,13.0,Matt Targett,3500000,€3.50m
matttargett,2020,1,302,3590,38,38,7871,89,18-09-1995,183.0,70.0,England,Medium/Medium,Defender,25,4281.0,51.0,83.94117647,75.25,12.75,20.90238586,3.0,1.0,0.0,1208.0,61.0,Matt Targett,3500000,€3.50m
mattyjames,2017,412,742,1040,13,15,1053,15,22-07-1991,180.0,81.66666667,England,Medium/Medium,Midfielder,26,0.0,0.0,0.0,0.0,0.0,25.20576132,3.0,3.0,0.0,0.0,0.0,Matty James,200000,€200k
maxaarons,2019,16,16,3420,36,36,3420,36,04-01-2000,177.3333333,70.33333333,England,High/Medium,Defender,19,0.0,0.0,0.0,0.0,0.0,22.36559444,3.5,1.0,0.0,0.0,0.0,Max Aarons,4000000,€4.00m
maxlowe,2020,11,19,576,8,33,576,8,11-05-1997,175.0,74.0,England,Medium/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,24.16326531,3.0,1.0,0.0,0.0,0.0,Max Lowe,2200000,€2.20m
maxmeyer,2018,26,67,1508,29,35,2217,46,18-09-1995,173.0,68.0,Germany,High/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,22.72043837,3.5,3.0,0.0,0.0,0.0,Max Meyer,1200000,€1.20m
maxmeyer,2019,11,67,709,17,33,2217,46,18-09-1995,173.0,68.0,Germany,High/Medium,Midfielder,24,1508.0,29.0,52.0,26.0,29.0,22.72043837,3.5,3.0,0.0,67.0,26.0,Max Meyer,1200000,€1.20m
mayayoshida,2017,37,82,2171,24,32,6549,72,24-08-1988,189.0,78.16666667,Japan,Medium/High,Defender,29,0.0,0.0,0.0,0.0,0.0,21.88255275,3.5,1.0,0.0,0.0,0.0,Maya Yoshida,150000,€150k
mayayoshida,2018,45,82,1595,17,29,6549,72,24-08-1988,189.0,78.16666667,Japan,Medium/High,Defender,30,2171.0,24.0,90.45833333,37.0,24.0,21.88255275,3.5,1.0,0.0,82.0,37.0,Maya Yoshida,150000,€150k
mbayediagne,2020,6,20,1244,16,18,1244,16,28-10-1991,191.0,86.0,Senegal,Medium/Low,Forward,29,0.0,0.0,0.0,0.0,0.0,23.57391519,2.5,2.0,0.0,0.0,0.0,Mbaye Diagne,900000,€900k
meritanshabani,2020,404,826,0,0,3,0,0,15-03-1999,185.0,73.33333333,Germany,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,21.42683224,3.0,3.0,0.0,0.0,0.0,Meritan Shabani,150000,€150k
michaelkeane,2017,8,39,2700,30,34,15032,164,11-01-1993,190.0,82.0,England,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,22.71468144,3.5,1.0,0.0,0.0,0.0,Michael Keane,4000000,€4.00m
michaelkeane,2018,28,39,3136,33,35,15032,164,11-01-1993,190.0,82.0,England,Medium/High,Defender,25,2700.0,30.0,90.0,8.0,30.0,22.71468144,3.5,1.0,0.0,39.0,8.0,Michael Keane,4000000,€4.00m
michaelkeane,2019,3,39,2711,31,37,15032,164,11-01-1993,190.0,82.0,England,Medium/High,Defender,26,5836.0,63.0,92.63492063,18.0,31.5,22.71468144,3.5,1.0,0.0,78.0,28.0,Michael Keane,4000000,€4.00m
michaelobafemi,2018,176,507,155,6,6,962,32,06-07-2000,169.0,71.0,Republic of Ireland,High/Low,Forward,18,0.0,0.0,0.0,0.0,0.0,24.85907356,3.0,2.0,0.0,0.0,0.0,Michael Obafemi,1000000,€1.00m
michaelobafemi,2019,27,507,717,21,31,962,32,06-07-2000,169.0,71.0,Republic of Ireland,High/Low,Forward,19,155.0,6.0,25.83333333,176.0,6.0,24.85907356,3.0,2.0,1.0,507.0,176.0,Michael Obafemi,1000000,€1.00m
michaelobafemi,2020,304,507,77,4,14,962,32,06-07-2000,169.0,71.0,Republic of Ireland,High/Low,Forward,20,872.0,27.0,32.2962963,101.5,13.5,24.85907356,3.0,2.0,0.0,1014.0,27.0,Michael Obafemi,1000000,€1.00m
michaelverrips,2019,11,11,0,0,12,0,0,03-12-1996,195.0,88.33333333,Netherlands,Medium/Medium,Goalkeeper,23,0.0,0.0,0.0,0.0,0.0,23.23033092,3.0,0.0,0.0,0.0,0.0,Michael Verrips,600000,€600k
michailantonio,2016,152,578,2558,29,29,10123,133,28-03-1990,178.8,81.0,England,High/High,Forward,26,0.0,0.0,0.0,0.0,0.0,25.33669655,4.0,2.0,0.0,0.0,0.0,Michail Antonio,700000,€700k
michailantonio,2017,212,578,1423,21,21,10123,133,28-03-1990,178.8,81.0,England,High/High,Forward,27,2558.0,29.0,88.20689655,152.0,29.0,25.33669655,4.0,2.0,1.0,578.0,152.0,Michail Antonio,700000,€700k
michailantonio,2018,5,578,2229,33,35,10123,133,28-03-1990,178.8,81.0,England,High/High,Forward,28,3981.0,50.0,79.62,182.0,25.0,25.33669655,4.0,2.0,1.0,1156.0,212.0,Michail Antonio,700000,€700k
michailantonio,2019,112,578,1860,24,24,10123,133,28-03-1990,178.8,81.0,England,High/High,Forward,29,6210.0,83.0,74.81927711,123.0,27.66666667,25.33669655,4.0,2.0,0.0,1734.0,5.0,Michail Antonio,700000,€700k
michailantonio,2020,97,578,2053,26,26,10123,133,28-03-1990,178.8,81.0,England,High/High,Forward,30,8070.0,107.0,75.42056075,120.25,26.75,25.33669655,4.0,2.0,0.0,2312.0,112.0,Michail Antonio,700000,€700k
michybatshuayi,2017,56,56,403,12,21,2581,77,02-10-1993,185.0,83.16666667,Belgium,Medium/Low,Forward,24,0.0,0.0,0.0,0.0,0.0,24.29997565,2.5,2.0,0.0,0.0,0.0,Michy Batshuayi,3000000,€3.00m
mohamedelneny,2016,7,64,734,14,28,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,22.20158941,3.5,3.0,0.0,0.0,0.0,Mohamed Elneny,1500000,€1.50m
mohamedelneny,2017,20,64,910,13,24,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,Midfielder,25,734.0,14.0,52.42857143,7.0,14.0,22.20158941,3.5,3.0,0.0,64.0,7.0,Mohamed Elneny,1500000,€1.50m
mohamedelneny,2018,25,64,399,8,29,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,Midfielder,26,1644.0,27.0,60.88888889,13.5,13.5,22.20158941,3.5,3.0,0.0,128.0,20.0,Mohamed Elneny,1500000,€1.50m
mohamedelneny,2020,12,64,1637,23,36,3680,58,11-07-1992,180.5,72.33333333,Egypt,Medium/High,Midfielder,28,2043.0,35.0,58.37142857,17.33333333,11.66666667,22.20158941,3.5,3.0,0.0,192.0,25.0,Mohamed Elneny,1500000,€1.50m
mohamedelyounoussi,2018,29,86,845,16,24,845,16,04-08-1994,178.0,70.0,Norway,High/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,22.09317005,3.5,3.0,0.0,0.0,0.0,Mohamed Elyounoussi,4500000,€4.50m
mohamedsalah,2017,18,70,3016,36,36,12657,145,15-06-1992,175.0,70.83333333,Egypt,High/Medium,Forward,25,0.0,0.0,0.0,0.0,0.0,23.1292517,3.5,2.0,0.0,0.0,0.0,Mohamed Salah,30000000,€30.00m
mohamedsalah,2018,11,70,3405,38,38,12657,145,15-06-1992,175.0,70.83333333,Egypt,High/Medium,Forward,26,3016.0,36.0,83.77777778,18.0,36.0,23.1292517,3.5,2.0,0.0,70.0,18.0,Mohamed Salah,30000000,€30.00m
mohamedsalah,2019,27,70,3000,34,37,12657,145,15-06-1992,175.0,70.83333333,Egypt,High/Medium,Forward,27,6421.0,74.0,86.77027027,14.5,37.0,23.1292517,3.5,2.0,0.0,140.0,11.0,Mohamed Salah,30000000,€30.00m
mohammedsalisu,2020,108,261,897,12,23,897,12,17-04-1999,189.0,83.33333333,Ghana,Medium/High,Defender,21,0.0,0.0,0.0,0.0,0.0,23.32894749,3.5,1.0,0.0,0.0,0.0,Mohammed Salisu,10000000,€10.00m
moisekean,2019,8,189,946,29,36,969,31,28-02-2000,182.0,77.25,Italy,High/Medium,Forward,19,0.0,0.0,0.0,0.0,0.0,23.32145876,3.5,2.0,0.0,0.0,0.0,Moise Kean,45000000,€45.00m
moisekean,2020,35,189,23,2,3,969,31,28-02-2000,182.0,77.25,Italy,High/Medium,Forward,20,946.0,29.0,32.62068966,8.0,29.0,23.32145876,3.5,2.0,0.0,189.0,8.0,Moise Kean,45000000,€45.00m
morgansanson,2020,34,59,321,9,11,321,9,18-08-1994,180.0,72.66666667,France,Medium/Medium,Midfielder,26,0.0,0.0,0.0,0.0,0.0,22.42798354,3.0,3.0,0.0,0.0,0.0,Morgan Sanson,4000000,€4.00m
moussadjenepo,2019,99,148,1053,18,21,2367,45,15-06-1998,177.0,65.0,Mali,Medium/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,20.74755019,3.0,3.0,0.0,0.0,0.0,Moussa Djenepo,1200000,€1.20m
moussadjenepo,2020,49,148,1314,27,34,2367,45,15-06-1998,177.0,65.0,Mali,Medium/Medium,Midfielder,22,1053.0,18.0,58.5,99.0,18.0,20.74755019,3.0,3.0,0.0,148.0,99.0,Moussa Djenepo,1200000,€1.20m
moussasissoko,2018,68,146,2441,29,30,9170,141,16-08-1989,187.0,88.33333333,France,High/High,Midfielder,29,0.0,0.0,0.0,0.0,0.0,25.2604688,4.0,3.0,0.0,0.0,0.0,Moussa Sissoko,300000,€300k
moussasissoko,2019,78,146,2575,29,29,9170,141,16-08-1989,187.0,88.33333333,France,High/High,Midfielder,30,2441.0,29.0,84.17241379,68.0,29.0,25.2604688,4.0,3.0,0.0,146.0,68.0,Moussa Sissoko,300000,€300k
muhamedbesic,2016,227,227,0,0,2,335,11,10-09-1992,179.0,79.33333333,Bosnia Herzegovina,Medium/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,24.75994299,3.5,3.0,0.0,0.0,0.0,Muhamed Besic,200000,€200k
nabilbentaleb,2019,79,283,799,12,14,799,12,24-11-1994,187.0,76.33333333,Algeria,Medium/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,21.82885794,3.0,3.0,0.0,0.0,0.0,Nabil Bentaleb,5000000,€5.00m
nahkiwells,2017,220,220,91,9,20,91,9,01-06-1990,171.3333333,71.83333333,Bermuda,High/Medium,Forward,27,0.0,0.0,0.0,0.0,0.0,24.47046889,3.5,2.0,0.0,0.0,0.0,Nahki Wells,250000,€250k
nathanielchalobah,2016,24,419,204,10,29,1975,47,12-12-1994,185.0,76.8,England,Medium/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,22.43973703,3.0,3.0,0.0,0.0,0.0,Nathaniel Chalobah,700000,€700k
nathanielchalobah,2017,340,419,469,6,6,1975,47,12-12-1994,185.0,76.8,England,Medium/Medium,Midfielder,23,204.0,10.0,20.4,24.0,10.0,22.43973703,3.0,3.0,0.0,419.0,24.0,Nathaniel Chalobah,700000,€700k
nathanielchalobah,2018,36,419,301,9,20,1975,47,12-12-1994,185.0,76.8,England,Medium/Medium,Midfielder,24,673.0,16.0,42.0625,182.0,8.0,22.43973703,3.0,3.0,1.0,838.0,340.0,Nathaniel Chalobah,700000,€700k
nathanielchalobah,2019,19,419,1001,22,35,1975,47,12-12-1994,185.0,76.8,England,Medium/Medium,Midfielder,25,974.0,25.0,38.96,133.3333333,8.333333333,22.43973703,3.0,3.0,0.0,1257.0,36.0,Nathaniel Chalobah,700000,€700k
nathanielclyne,2017,257,630,184,3,5,6213,71,05-04-1991,175.0,67.0,England,High/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,21.87755102,3.5,1.0,0.0,0.0,0.0,Nathaniel Clyne,500000,€500k
nathanielclyne,2018,30,630,1323,18,21,6213,71,05-04-1991,175.0,67.0,England,High/Medium,Defender,27,184.0,3.0,61.33333333,257.0,3.0,21.87755102,3.5,1.0,1.0,630.0,257.0,Nathaniel Clyne,500000,€500k
nathanielclyne,2020,1,630,1202,13,22,6213,71,05-04-1991,175.0,67.0,England,High/Medium,Defender,29,1507.0,21.0,71.76190476,143.5,10.5,21.87755102,3.5,1.0,0.0,1260.0,30.0,Nathaniel Clyne,500000,€500k
nathanielphillips,2019,11,11,0,0,2,1540,17,21-03-1997,188.6666667,74.66666667,England,Low/High,Defender,22,0.0,0.0,0.0,0.0,0.0,20.97666346,3.0,1.0,0.0,0.0,0.0,Nathaniel Phillips,3000000,€3.00m
nathanredmond,2019,132,212,2892,32,32,13316,167,06-03-1994,173.0,71.0,England,High/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,23.72281065,3.5,3.0,0.0,0.0,0.0,Nathan Redmond,1200000,€1.20m
nathanredmond,2020,80,212,1860,29,30,13316,167,06-03-1994,173.0,71.0,England,High/Medium,Midfielder,26,2892.0,32.0,90.375,132.0,32.0,23.72281065,3.5,3.0,1.0,212.0,132.0,Nathan Redmond,1200000,€1.20m
nathantella,2019,32,63,7,1,3,804,19,05-07-1999,171.0,70.0,England,High/Low,Midfielder,20,0.0,0.0,0.0,0.0,0.0,23.93898977,3.0,3.0,0.0,0.0,0.0,Nathan Tella,15000000,€15.00m
nathantella,2020,31,63,797,18,28,804,19,05-07-1999,171.0,70.0,England,High/Low,Midfielder,21,7.0,1.0,7.0,32.0,1.0,23.93898977,3.0,3.0,0.0,63.0,32.0,Nathan Tella,15000000,€15.00m
nealmaupay,2019,5,55,2911,37,38,5540,70,14-08-1996,171.0,69.0,France,High/Medium,Forward,23,0.0,0.0,0.0,0.0,0.0,23.59700421,3.5,2.0,0.0,0.0,0.0,Neal Maupay,4000000,€4.00m
nealmaupay,2020,7,55,2629,33,34,5540,70,14-08-1996,171.0,69.0,France,High/Medium,Forward,24,2911.0,37.0,78.67567568,5.0,37.0,23.59700421,3.5,2.0,0.0,55.0,5.0,Neal Maupay,4000000,€4.00m
necowilliams,2019,7,25,240,6,15,500,12,13-04-2001,178.0,69.0,Wales,High/Medium,Defender,18,0.0,0.0,0.0,0.0,0.0,21.77755334,3.5,1.0,0.0,0.0,0.0,Neco Williams,25000000,€25.00m
necowilliams,2020,2,25,260,6,31,500,12,13-04-2001,178.0,69.0,Wales,High/Medium,Defender,19,240.0,6.0,40.0,7.0,6.0,21.77755334,3.5,1.0,0.0,25.0,7.0,Neco Williams,25000000,€25.00m
nemanjamatic,2018,100,152,2561,28,30,11536,139,01-08-1988,194.0,84.33333333,Serbia,Medium/High,Midfielder,30,0.0,0.0,0.0,0.0,0.0,22.40762391,3.5,3.0,0.0,0.0,0.0,Nemanja Matic,1800000,€1.80m
nemanjamatic,2019,52,152,1663,21,27,11536,139,01-08-1988,194.0,84.33333333,Serbia,Medium/High,Midfielder,31,2561.0,28.0,91.46428571,100.0,28.0,22.40762391,3.5,3.0,0.0,152.0,100.0,Nemanja Matic,1800000,€1.80m
nickpope,2020,56,218,3040,32,32,9939,105,19-04-1992,196.0,76.0,England,Medium/Medium,Goalkeeper,28,0.0,0.0,0.0,0.0,0.0,19.78342357,3.0,0.0,0.0,0.0,0.0,Nick Pope,7000000,€7.00m
nordinamrabat,2016,31,84,2176,29,29,2381,32,31-03-1987,179.5,82.16666667,Morocco,High/Medium,Midfielder,29,0.0,0.0,0.0,0.0,0.0,25.50156087,3.5,3.0,0.0,0.0,0.0,Nordin Amrabat,125000,€125k
nordinamrabat,2017,24,84,205,3,3,2381,32,31-03-1987,179.5,82.16666667,Morocco,High/Medium,Midfielder,30,2176.0,29.0,75.03448276,31.0,29.0,25.50156087,3.5,3.0,0.0,84.0,31.0,Nordin Amrabat,125000,€125k
odionighalo,2019,55,90,139,10,13,1515,29,16-06-1989,181.4,74.4,Nigeria,Medium/Medium,Forward,30,0.0,0.0,0.0,0.0,0.0,22.60988587,3.0,2.0,0.0,0.0,0.0,Odion Ighalo,600000,€600k
olaaina,2020,22,44,2790,31,35,2828,34,08-10-1996,178.8333333,73.5,Nigeria,High/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,22.9821363,3.5,1.0,0.0,0.0,0.0,Ola Aina,20000000,€20.00m
oleksandrzinchenko,2018,108,336,1213,14,21,4733,61,15-12-1996,175.0,63.0,Ukraine,Medium/Medium,Defender,22,0.0,0.0,0.0,0.0,0.0,20.57142857,3.0,1.0,0.0,0.0,0.0,Oleksandr Zinchenko,15000000,€15.00m
oleksandrzinchenko,2019,105,336,1393,19,24,4733,61,15-12-1996,175.0,63.0,Ukraine,Medium/Medium,Defender,23,1213.0,14.0,86.64285714,108.0,14.0,20.57142857,3.0,1.0,0.0,336.0,108.0,Oleksandr Zinchenko,15000000,€15.00m
oleksandrzinchenko,2020,43,336,1569,20,28,4733,61,15-12-1996,175.0,63.0,Ukraine,Medium/Medium,Defender,24,2606.0,33.0,78.96969697,106.5,16.5,20.57142857,3.0,1.0,0.0,672.0,105.0,Oleksandr Zinchenko,15000000,€15.00m
oliverburke,2017,12,75,421,15,25,1746,40,07-04-1997,185.6666667,77.33333333,Scotland,High/Low,Midfielder,20,0.0,0.0,0.0,0.0,0.0,22.43359366,3.0,3.0,0.0,0.0,0.0,Oliver Burke,4000000,€4.00m
oliverburke,2020,9,75,1325,25,33,1746,40,07-04-1997,185.6666667,77.33333333,Scotland,High/Low,Midfielder,23,421.0,15.0,28.06666667,12.0,15.0,22.43359366,3.0,3.0,0.0,75.0,12.0,Oliver Burke,4000000,€4.00m
oliverskipp,2019,25,25,97,7,24,343,15,16-09-2000,176.0,70.0,England,Medium/High,Midfielder,19,0.0,0.0,0.0,0.0,0.0,22.5981405,3.5,3.0,0.0,0.0,0.0,Oliver Skipp,7000000,€7.00m
oliviergiroud,2016,38,177,1304,29,32,5179,120,30-09-1986,192.3333333,89.16666667,France,Medium/Medium,Forward,30,0.0,0.0,0.0,0.0,0.0,24.10423844,3.0,2.0,0.0,0.0,0.0,Olivier Giroud,1000000,€1.00m
oliviergiroud,2017,49,177,1109,29,31,5179,120,30-09-1986,192.3333333,89.16666667,France,Medium/Medium,Forward,31,1304.0,29.0,44.96551724,38.0,29.0,24.10423844,3.0,2.0,0.0,177.0,38.0,Olivier Giroud,1000000,€1.00m
oliviergiroud,2018,20,177,942,27,36,5179,120,30-09-1986,192.3333333,89.16666667,France,Medium/Medium,Forward,32,2413.0,58.0,41.60344828,43.5,29.0,24.10423844,3.0,2.0,0.0,354.0,49.0,Olivier Giroud,1000000,€1.00m
oliviergiroud,2019,70,177,1029,18,25,5179,120,30-09-1986,192.3333333,89.16666667,France,Medium/Medium,Forward,33,3355.0,85.0,39.47058824,35.66666667,28.33333333,24.10423844,3.0,2.0,0.0,531.0,20.0,Olivier Giroud,1000000,€1.00m
oskarbuur,2020,205,205,27,1,3,27,1,31-03-1998,178.25,68.25,Denmark,High/Medium,Defender,22,0.0,0.0,0.0,0.0,0.0,21.48046006,3.5,1.0,0.0,0.0,0.0,Oskar Buur,450000,€450k
