player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,89.89,120.44,238.26,5,Stable,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,7.67,53.22997416,4.98,92.87156484,0,Emerging,33.98598287,0.209024,17.97639027,0.4193,3.638646,44.11259483,53.68088282,48.53404647,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,33.87,43.29,106.98,6,Rising,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,7.67,53.22997416,4.98,34.99343532,0,Emerging,27.81222321,0.08533,37.5859882,0.3693,6.824368,44.01259483,83.04527971,126.2190847,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,89.89,120.44,238.26,5,Stable,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,7.67,53.22997416,4.98,92.87156484,0,Emerging,33.98598287,0.08533,37.5859882,0.3693,6.824368,44.01259483,83.04527971,48.42402336,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,33.87,43.29,106.98,6,Rising,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,0.82,93.54005168,25.33333333,34.99343532,0,Emerging,27.81222321,0.209024,17.97639027,0.4193,3.638646,52.17461034,71.41189057,149.6260692,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,89.89,120.44,238.26,5,Stable,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,0.82,93.54005168,25.33333333,92.87156484,0,Emerging,33.98598287,0.209024,17.97639027,0.4193,3.638646,52.17461034,71.41189057,57.40412624,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,33.87,43.29,106.98,6,Rising,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,0.82,93.54005168,25.33333333,34.99343532,0,Emerging,27.81222321,0.08533,37.5859882,0.3693,6.824368,52.07461034,100,149.3392898,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,387,36744,13,33,863,501,46.22,478,444,7.52,5,78,4,77.4,94.9,86.11,1245,688,944,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,89.89,120.44,238.26,5,Stable,0.033591731,0.085271318,46,0.118863049,2624.571429,1080.705882,-1.8,12.74,0.82,93.54005168,25.33333333,92.87156484,0,Emerging,33.98598287,0.08533,37.5859882,0.3693,6.824368,52.07461034,100,57.29410313,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,33.87,43.29,106.98,6,Rising,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,7.67,43.4375,4.98,34.99343532,0,Emerging,27.81222321,0.209024,17.97639027,0.4193,3.638646,42.6861,52.9676354,122.4149699,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,89.89,120.44,238.26,5,Stable,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,7.67,43.4375,4.98,92.87156484,0,Emerging,33.98598287,0.209024,17.97639027,0.4193,3.638646,42.6861,52.9676354,46.96457256,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,33.87,43.29,106.98,6,Rising,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,7.67,43.4375,4.98,34.99343532,0,Emerging,27.81222321,0.08533,37.5859882,0.3693,6.824368,42.5861,82.3320323,122.1281904,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,14,1046,74.7,156,18,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Groin Strain, Concussion, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",10-05-2023,982,1.4,1,1,1,1,2.87,181,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,89.89,120.44,238.26,5,Stable,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,7.67,43.4375,4.98,92.87156484,0,Emerging,33.98598287,0.08533,37.5859882,0.3693,6.824368,42.5861,82.3320323,46.85454946,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,33.87,43.29,106.98,6,Rising,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,0.82,92.1875,25.33333333,34.99343532,0,Emerging,27.81222321,0.209024,17.97639027,0.4193,3.638646,52.4361,71.5426354,150.3759679,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.284,8789,0.307,0.414,0.279,6.97,128808,73.6,1,9.64,2584,3661,3997,89.89,120.44,238.26,5,Stable,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,0.82,92.1875,25.33333333,92.87156484,0,Emerging,33.98598287,0.209024,17.97639027,0.4193,3.638646,52.4361,71.5426354,57.69182528,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,33.87,43.29,106.98,6,Rising,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,0.82,92.1875,25.33333333,34.99343532,0,Emerging,27.81222321,0.08533,37.5859882,0.3693,6.824368,52.3361,100,150.0891884,22-25
PL0252,Vanderson,Brazil,RB,Monaco,23,10-04-2003,Right,16-01-2027,1,320,37130,139,86,863,661,42.05,617,616,7.47,10,44,7,32,116,85.12,602,772.5,1165.5,93,802,72.1,237,2,152,76,104,48,"Calf Injury, Muscle Injury",12-02-2024,704,0.2,0,0,0,0,0.42,25,0,0.265,16892,0.285,0.404,0.31,14.57,277349,32.2,1,5.86,9163,4716,16497,89.89,120.44,238.26,5,Stable,0.434375,0.26875,225,0.703125,265.2142857,426.7816092,-1.4,16.4,0.82,92.1875,25.33333333,92.87156484,0,Emerging,33.98598287,0.08533,37.5859882,0.3693,6.824368,52.3361,100,57.58180218,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,80.35,97.29,180.45,6,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,0.28,97.96610169,15.5,166.0302644,0,Emerging,21.08276291,0.257904,13.02429693,0.3482,0,51.10962034,64.53125556,62.82682279,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,52.3,63.27,94.08,3,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,0.28,97.96610169,15.5,108.0694814,0,Emerging,20.9751434,0.257904,13.02429693,0.3482,0,51.10962034,64.53125556,95.89046968,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,80.35,97.29,180.45,6,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,0.28,97.96610169,15.5,166.0302644,0,Emerging,21.08276291,0.000534,15.45456302,0.3229,6.028944,51.05902034,68.1513547,62.76462242,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,52.3,63.27,94.08,3,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,0.28,97.96610169,15.5,108.0694814,0,Emerging,20.9751434,0.000534,15.45456302,0.3229,6.028944,51.05902034,68.1513547,95.79553535,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,80.35,97.29,180.45,6,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,2.49,70.84745763,7.1125,166.0302644,0,Emerging,21.08276291,0.257904,13.02429693,0.3482,0,45.68589153,57.39939115,56.15966998,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,52.3,63.27,94.08,3,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,2.49,70.84745763,7.1125,108.0694814,0,Emerging,20.9751434,0.257904,13.02429693,0.3482,0,45.68589153,57.39939115,85.71461825,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,80.35,97.29,180.45,6,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,2.49,70.84745763,7.1125,166.0302644,0,Emerging,21.08276291,0.000534,15.45456302,0.3229,6.028944,45.63529153,61.01949029,56.09746961,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,295,21192,205,107,526,625,54.99,791,444,7.21,4,15,8,73.8,71.8,85.12,602,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,52.3,63.27,94.08,3,Rising,0.694915254,0.362711864,312,1.057627119,102.8737864,196.2222222,0.5,9.9,2.49,70.84745763,7.1125,108.0694814,0,Emerging,20.9751434,0.000534,15.45456302,0.3229,6.028944,45.63529153,61.01949029,85.61968391,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,80.35,97.29,180.45,6,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,0.28,98.28080229,15.5,166.0302644,0,Emerging,21.08276291,0.257904,13.02429693,0.3482,0,49.58856046,63.77072562,60.95705035,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,52.3,63.27,94.08,3,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,0.28,98.28080229,15.5,108.0694814,0,Emerging,20.9751434,0.257904,13.02429693,0.3482,0,49.58856046,63.77072562,93.0366988,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,80.35,97.29,180.45,6,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,0.28,98.28080229,15.5,166.0302644,0,Emerging,21.08276291,0.000534,15.45456302,0.3229,6.028944,49.53796046,67.39082476,60.89484998,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,1,31,31,31,31,Groin Strain,26-04-2025,265,0.1,0,0,0,0,0.08,6,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,52.3,63.27,94.08,3,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,0.28,98.28080229,15.5,108.0694814,0,Emerging,20.9751434,0.000534,15.45456302,0.3229,6.028944,49.53796046,67.39082476,92.94176446,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,80.35,97.29,180.45,6,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,2.49,75.35816619,7.1125,166.0302644,0,Emerging,21.08276291,0.257904,13.02429693,0.3482,0,45.00403324,57.05846201,55.32149138,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.324,20445,0.238,0.355,0.407,4.05,393981,79.6,0,1.82,5156,4591,8669,52.3,63.27,94.08,3,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,2.49,75.35816619,7.1125,108.0694814,0,Emerging,20.9751434,0.257904,13.02429693,0.3482,0,45.00403324,57.05846201,84.4353344,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,80.35,97.29,180.45,6,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,2.49,75.35816619,7.1125,166.0302644,0,Emerging,21.08276291,0.000534,15.45456302,0.3229,6.028944,44.95343324,60.67856115,55.25929101,22-25
PL0253,Maghnes Akliouche,France,RW,Monaco,22,28-10-2004,Left,16-01-2028,2,349,16977,74,86,863,501,46.22,570,337,6.66,6,52,7,58.2,48.6,83.47,391,772.5,1165.5,93,802,72.1,237,7,398,56.9,145,23,"Shoulder Injury, Calf Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",10-02-2025,340,0.7,0,0,0,0,1.09,86,0,0.178,11684,0.306,0.516,0.178,9.27,154235,0.3,1,6.31,4573,3990,15480,52.3,63.27,94.08,3,Rising,0.212034384,0.246418338,160,0.458452722,226.36,195.137931,-2.2,12.98,2.49,75.35816619,7.1125,108.0694814,0,Emerging,20.9751434,0.000534,15.45456302,0.3229,6.028944,44.95343324,60.67856115,84.34040007,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,8,741,92.6,143,42,"Meniscus Tear, Calf Injury, Fracture, Groin Strain, Muscle Injury, Hip Injury",19-09-2025,119,0.8,0,0,0,1,2.03,169,0,0.305,57034,0.274,0.383,0.343,6.12,1103279,33,0,5.51,6144,3700,2451,98.69,121.65,135.26,3,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,3.63,5.586592179,10.28888889,407.8538095,0,Emerging,23.26476847,0.10065,20.44192131,0.3827,0,33.11871844,59.96224118,33.22170572,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,8,741,92.6,143,42,"Meniscus Tear, Calf Injury, Fracture, Groin Strain, Muscle Injury, Hip Injury",19-09-2025,119,0.8,0,0,0,1,2.03,169,0,0.305,57034,0.274,0.383,0.343,6.12,1103279,33,0,5.51,6144,3700,2451,95.76,111.05,302.82,6,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,3.63,5.586592179,10.28888889,395.7450684,0,Emerging,15.96700084,0.10065,20.44192131,0.3827,0,33.11871844,59.96224118,34.22769578,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,8,741,92.6,143,42,"Meniscus Tear, Calf Injury, Fracture, Groin Strain, Muscle Injury, Hip Injury",19-09-2025,119,0.8,0,0,0,1,2.03,169,0,0.156,13371,0.205,0.532,0.263,10.9,105006,35.9,1,6.56,6327,298,11454,98.69,121.65,135.26,3,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,3.63,5.586592179,10.28888889,407.8538095,0,Emerging,23.26476847,0.056004,16.15536139,0.2831,7.113372,32.91951844,53.4328013,33.02188628,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,8,741,92.6,143,42,"Meniscus Tear, Calf Injury, Fracture, Groin Strain, Muscle Injury, Hip Injury",19-09-2025,119,0.8,0,0,0,1,2.03,169,0,0.156,13371,0.205,0.532,0.263,10.9,105006,35.9,1,6.56,6327,298,11454,95.76,111.05,302.82,6,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,3.63,5.586592179,10.28888889,395.7450684,0,Emerging,15.96700084,0.056004,16.15536139,0.2831,7.113372,32.91951844,53.4328013,34.02182558,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,4,510,127.5,180,71,"Ankle Injury, Achilles Injury, Hamstring Injury",16-01-2024,731,0.4,0,1,0,0,1.4,80,0,0.305,57034,0.274,0.383,0.343,6.12,1103279,33,0,5.51,6144,3700,2451,98.69,121.65,135.26,3,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,2.2,55.30726257,25.5,407.8538095,0,Emerging,23.26476847,0.10065,20.44192131,0.3827,0,43.06285251,67.79430822,43.19676248,22-25
PL0247,Mark Johnson,Colombia,LW,West Ham,23,04-04-2003,Both,15-01-2030,4,179,23794,192,135,773,581,53.36,534,700,7.28,7,66,8,25.6,132.9,85.12,602,772.5,1165.5,93,802,72.1,237,4,510,127.5,180,71,"Ankle Injury, Achilles Injury, Hamstring Injury",16-01-2024,731,0.4,0,1,0,0,1.4,80,0,0.305,57034,0.274,0.383,0.343,6.12,1103279,33,0,5.51,6144,3700,2451,95.76,111.05,302.82,6,Rising,1.072625698,0.754189944,327,1.826815642,123.2849741,174.9558824,-4.6,10.58,2.2,55.30726257,25.5,395.7450684,0,Emerging,15.96700084,0.10065,20.44192131,0.3827,0,43.06285251,67.79430822,44.5048083,22-25
